https://goldapple.ru/19000257133-flawless131;Flawless131;8250;0.0;FLAWLESS131: «Понятие “быть лучшим” необходимо переосмыслить. Совершенство начинается с постоянства прежде, чем стать результатом страсти, упорства и самопожертвования. <br/> Сохранять безупречность до самого конца — вот что отличает лучших». Ноты амбры и мускуса ощущаются от начала и до конца композиции. <br/> Ноты корицы и сандала, гармоничные между собой, образуют элегантный и привлекательный дуэт. ;Только для наружного применения.;Республика Корея
https://goldapple.ru/19000004549-perfume-vanilla-blend;Black vanilla;2200;4.7;"Я хочу, чтобы парфюм трогал до глубины души, говорил о личности и отражал ее уникальность.<br/> Эрез Розен <br/><br/>  Замысловатая ольфакторная книга, сюжет которой раскрывается новыми гранями на каждом человеке. Необычные сочетания нот и оригинальное построение аккордов подчеркивают индивидуальность и раскрывают суть ярче любых слов. <br/><br/>  Все ароматы Zielinski&amp;Rozen категории унисекс.";Наносите парфюм по обе стороны плеч или распылите впереди себя и войдите в «облако» аромата.;Россия
https://goldapple.ru/19000241268-mumbo-island;Mumbo island;10962;0.0;Парфюмерная вода Off-White серо-зеленого цвета — амброво-цветочный аромат, который приобретает пряность благодаря нотам шафрана, перца и ванили. Сочетайте с другими композициями бренда, чтобы ваш фирменный аромат стал уникальным. <br/><br/>  Хромированный флакон, разработанный в сотрудничестве с бьюти-куратором Исамайей Ффренч, отличается роскошной отделкой и характерным цветовым акцентом, подчеркивающим его внутреннюю сущность. <br/> Парфюмер – Emily Bouge.;Только для наружного применения.;Италия
https://goldapple.ru/19000233252-sienna-brume;Sienna Brume;26928;0.0;Безмятежный полет, расслабление после тяжёлой нагрузки. Никакого влияния со стороны окружающих: по сути, абсолютное равнодушие  к их пустой болтовне. Мягкая кокосовая вата, живительное дыхание морского бриза. Журнальные страницы и огуречный фреш — приятное веяние прохлады. Мечтательный покой у бассейна в ленивом одиночестве.;Нанести на пульсирующие.;Австралия
https://goldapple.ru/19000257139-surfer;Surfer;8250;0.0;SURFER: «Малые волны переплетаются и сливаются в одну большую волну, которую обдувает ветер. Смогу ли я когда-нибудь присоединиться к ним? <br/> Может быть, мое сердце уже неторопливо плывет среди волн?». <br/> Сочетание нот бергамота, лаванды и базилика передает ощущение бурного моря и прохладу ветра, когда вы плывете по волнам. ;Только для наружного применения.;Республика Корея
https://goldapple.ru/19000220687-winter-pralines;Winter Pralines;1360;0.0;Свеча из 100% соевого воска наполняет воздух ароматом засахаренной вишни, насыщенным шоколадом и яркими цитрусами, навевая воспоминания о зимних праздниках с коробками конфет и мандаринами. <br/><br/>  Благодаря низкой температуре плавления свеча прослужит дольше, а воск не будет гореть при расплавлении. Выделяет мало дыма и углекислого газа, не оставляет неприятного запаха при тушении. <br/><br/>  Ручная работа. <br/> Время горения: до 50 часов.;"При первом использовании дайте свече гореть около 3 часов для равномерного расплавления воска. Не оставляйте горящую свечу больше 4 часов. 
После горения свечу нужно оставить минимум на 2 часа, чтобы воск затвердел. 
Перед каждым использованием обрезайте фитиль на полсантиметра.";Польша
https://goldapple.ru/19000122575-j-ai-l-air-de-ce-que-je-suis-j-r;J’ai l’air de ce que je suis J.R;7407;4.0;Цветочно-мускусный аромат D'ORSAY гармонично объединяет свежесть мандарина, нежность нарцисса и яркое звучание мускуса. Эта композиция – отражение заботы, комфорта, безмятежной и счастливой любви. Идилличный и спокойный союз нот, в котором сочетаются притягательные мускусные, древесные и молочные акценты, дополняют искрящийся бергамот, бархатистые листья фиалки, ирис и сандал. Парфюмер – Karine Chevallier.  ;Только для наружного применения.;Франция
https://goldapple.ru/19760327528-dylan-turquoise;DYLAN TURQUOISE;8708;4.7;Искрящийся аромат Dylan Turquoise от VERSACE – это ода чувственности истинной женщины. Композиция, напоминающая о тёплом солнце и долгих летних днях, переносит на далёкие острова, где голубое небо встречается с кристально чистой водой, и морской бриз ласкает кожу, пробуждая чувства и волнуя душу. Сочный лимон, словно яркая вспышка света, открывает композицию и придаёт ей лёгкую кислинку. Сицилийский мандарин дополняет это свежее вступление, а розовый перец становится украшением верхних нот. В сердце аромата звучит свежая нота сока гуавы с характерным тропическим ароматом и черная смородина. Нежные лепестки жасмина, придающие композиции воздушную лёгкость, и фрезия создают изысканный цветочный аккорд. Чувственная база аромата объединяет древесные оттенки, мускус и уникальную молекулу Clearwood®, которая привносит яркий современный акцент и делает шлейф ещё более притягательным. Парфюмер – Софи Лаббе.  ;;Италия
https://goldapple.ru/19000122612-13-30-au-meme-endroit;13:30 Au même endroit;4678;0.0;Ароматизированная свеча D’ORSAY из растительного и минерального воска наполняет помещение изысканным ароматом с зелеными нотами и кожаным аккордом. Мгновение, которому посвящен аромат – конная прогулка. Парфюмер – Vincent Ricord.  ;При первом использовании дайте свече прогореть до тех пор, пока вся её поверхность не станет жидкой (примерно 4 часа). Не оставляйте свечу гореть более 4 часов подряд. Это помогает сохранить фитиль неповрежденным и обеспечивает оптимальное распространение аромата. Дайте воску затвердеть, прежде чем повторно зажигать свечу. Перед каждым использованием аккуратно обрезайте фитиль, чтобы он не превышал 1-2 см, и следите за тем, чтобы он был чистым.;Франция
https://goldapple.ru/19000009371-verte-euphorie;VERTE EUPHORIE;1524;4.6;Игривый и бодрящий аромат VERTE EUPHORIE от L’ATELIER PARFUM воплощает очарование беззаботности. В этом удивительном коктейле сочетаются свежесть цитрусов, зеленые ноты моркови и нежность мускуса. Весёлая и яркая, словно взрыв искреннего и радостного смеха, композиция раскрывает богатство гесперидных нот благодаря красному апельсину, грейпфруту и петитгрейну. Эту искрящуюся парфюмерную эйфорию дополняют цветочная нота горечавки и древесная нота кедра. Парфюмер – Alexis Dadier. <p> Верхние ноты – красный апельсин, грейпфрут, петитгрейн   </p><p> Ноты сердца – горечавка, морковь   </p><p> Базовые ноты – мускус, белый кедр   </p>;;Франция
https://goldapple.ru/19000215889-803-embruns-gingembre-patchouli;803 – embruns, gingembre, patchouli;3800;0.0;Морская вода, имбирь, пачули – три характерные ноты аромата 803 от Bon Parfumeur. <br/> Кристальное древесно-минеральное звучание, построенное на контрасте холодных и теплых аккордов, стартует с ледяной акватической ноты, напоминающей о свежести зимнего моря. <br/> Ее прохлада окутывает пачули, словно замораживая их и раскрывая мощное и яркое звучание этой ноты с новой стороны. Аккорд «пачули во льду» смягчают и согревают пряный имбирь, розовый перец и ягоды можжевельника. <br/> Парфюмер – Paul Guerlain. ;Только для наружного применения.;Франция
https://goldapple.ru/19000225170-cuir-curcuma-deluxe-wood-coffret;CUIR-CURCUMA Deluxe Wood Coffret ;25582;0.0;Нежный аромат AFFINESSENCE из коллекции Notes de Fond (или Base Notes collection) воспевает красоту уникальной и ценной ноты – куркумы. <br/> Её теплое звучание гармонично дополнено молочным аккордом, напоминающим о латте с куркумой – пряном напитке, который пьют в Индии на протяжении тысячелетий и называют «золотое молоко». <br/><br/>  Выразительная нота натуральной кожи придает молочно-пряной композиции более чувственный, смелый характер, в то время как завораживающие мирра, сандал и пачули усиливают интригующую, загадочную энергию аромата. <br/> Восхитительная, экзотическая роскошь и соблазнительная чувственность соревнуются друг с другом, заставляя композицию демонстрировать разные грани. <br/><br/>  Парфюмеры – Alexandra Carlin и Sophie Bruneau.;Только для наружного применения.;Франция
https://goldapple.ru/19760302848-beaute-du-diable;BEAUTÉ DU DIABLE;18225;5.0;Парфюмерная вода Liquides Imaginaires – больше, чем просто аромат. Это легенда, искушение, воплощение дьявольской красоты. Многогранная, необыкновенная композиция играет со смелыми нотами абсента и джина, цитрусов и гвоздики, но не раскрывает свой секрет до конца. Готовы ли вы продать душу за эту тайну? Неукротимый, исключительный, мятежный аромат обольщает и обещает исполнить желания.  Ключевые ноты: цитрон, абсент, кремний.;;Франция
https://goldapple.ru/82401200003-l-eau-d-hiver;L'Eau D'Hiver;31000;5.0;Жан-Клод Эллена связывает воедино две крайности парфюмерной палитры и создает принципиально новый аромат: легкий, кристально чистый и в то же время нежный и теплый. <br/>Подобно акварели L’Eau d’Hiver объединяет прозрачные цитрусовые ноты и гедион с мягким звучанием белого гелиотропа, ириса и меда. Минималистичный стиль Жан-Клода Эллена позволил создать уникальный теплый аромат и раздвинуть границы парфюмерного искусства. <br/><br/> L’Eau d’Hiver согревает и дарит комфорт.;Нанесите аромат на запястья, шею и точки пульса, чтобы он раскрылся от тепла тела и остался с вами до самого вечера.;Франция
